product_category,product_subcategory,ID Odoo,Producto Odoo,EAN,Marca,Peso,Mix Actual,Mercadito - Bruto,Mercadito - Neto,Coto - Bruto,Carrefour - Bruto,Dia - Bruto,Coto - Neto,Carrefour - Neto,Dia - Neto,El almacencito  - Neto,Consignatario Día - Neto,Distribuidora Cervantes - Neto,Satelite - Neto,Satelite - Neto en cantidad,Ideal - Neto,Ideal - Neto en cantidad,Verdulería TATO - Neto,Verdulería Don José - Neto
PERFUMERIA,1105 - CUIDADO PERSONAL,5617,Crema corporal NIVEA Aloe Vera 250 ml,4006000040356,NIVEA,0.25,0.00%,"7,504","7,504",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,5615,Crema corporal NIVEA Milk Nutritiva 250 ml,4005900984616,NIVEA,0.25,0.00%,"7,504","7,504",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,5616,Crema corporal NIVEA Soft Milk 250 ml,4006000040417,NIVEA,0.25,0.00%,"6,933","6,933",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,2242,Crema GOICOCHEA DiabetTX 400 ml,7798140251910,GOICOCHEA,0.4,0.00%,"13,924","13,924",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,2243,Crema HINDS Rosa beauty 250 ml,7794640173103,HINDS,0.25,0.00%,"4,731","4,731",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,2244,Crema PONDS Bio hidratante 100 gr,7501056330330,PONDS,0.1,0.00%,"3,811","3,811",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,2245,Crema TEATRICAL Antiarrugas 100 gr,650240032691,TEATRICAL,0.1,0.00%,"3,805","3,805",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,2246,Crema TORTULAN AHialuronico s/TACC 80 gr,7796045770017,TORTULAN,0.08,0.00%,"7,380","7,380",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,5618,Espuma de afeitar GILLETTE Foamy Mentol 179 ml,7702018053469,GILLETTE,0.18,0.00%,"7,515","7,515","7,515",,,"7,515",,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,5619,Espuma de afeitar GILLETTE Foamy Sensitive 179 ml,7500435219648,GILLETTE,0.18,0.00%,"5,524","5,524",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,3831,Jabon facial ADERMICINA Carbon Activado (2U) 130 gr,7796285290009,ADERMICINA,0.13,0.00%,"6,283","6,283",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,3018,Maquina de afeitar GILLETTE Prestobarba3 Hombre (2U) 1 un,7500435185271,GILLETTE,0.1,0.10%,"6,998","6,998",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,3019,Maquina de afeitar GILLETTE Prestobarba3 Mujer (2U) 1 un,7702018874781,GILLETTE,0.1,0.10%,"6,755","6,755",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,2249,Oleo calcareo EWE  500 ml,7797811099318,EWE,0.5,0.00%,"8,955","8,955",,,,,,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,5614,Talco para pies REXONA Efficient Fresh 100 gr,7791293044484,REXONA,0.1,0.00%,"2,970","2,970","2,970",,,"2,970",,,,,,,,,,,
PERFUMERIA,1105 - CUIDADO PERSONAL,2250,Talco para pies REXONA Efficient Original 100 gr,7791293044477,REXONA,0.1,0.10%,"3,009","3,009","2,970",,,"2,970",,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4490,Antitranspirante DOVE go fresh Pepino 150 ml,7791293048475,DOVE,0.15,0.10%,"4,779","4,402","4,779",,,"3,106",,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4491,Antitranspirante DOVE go fresh Pomelo 150 ml,7791293048482,DOVE,0.15,0.00%,"4,779","4,163","4,779",,,"3,106",,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4489,Antitranspirante DOVE Original 150 ml,7791293048468,DOVE,0.15,0.00%,"4,384","4,384",,,,,,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4495,Antitranspirante DOVE Original Roll On 50 ml,77976239,DOVE,0.05,0.00%,"2,881","2,881",,,,,,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4500,Antitranspirante REXONA Men 150 ml,7791293049502,REXONA,0.15,0.10%,"4,072","4,072","4,020",,,"4,020",,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4499,Antitranspirante REXONA Men Futbol Fanatics 150 ml,7791293049472,REXONA,0.15,0.00%,"4,020","4,020","4,020",,,"4,020",,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4492,Antitranspirante REXONA Women Active Emotion 150 ml,7791293049540,REXONA,0.15,0.00%,"4,072","4,072","4,020",,,"4,020",,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4493,Antitranspirante REXONA Women Futbol Fanatics 150 ml,7791293049571,REXONA,0.15,0.00%,"4,020","4,020","4,020",,,"4,020",,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,3134,Antitranspirante REXONA Women Invisible 150 ml,7791293045184,REXONA,0.15,0.00%,"3,625","3,625",,,,,,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4494,Antitranspirante REXONA Women Nutritive 150 ml,7791293049557,REXONA,0.15,0.00%,"4,020","4,020","4,020",,,"4,020",,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4501,Desodorante AXE Apollo 150 ml,7791293043814,AXE,0.15,0.00%,"3,271","3,271",,,,,,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4502,Desodorante AXE Epic Fresh 150 ml,7791293044040,AXE,0.15,0.00%,"3,075","3,075",,,,,,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,4503,Desodorante AXE Gold 150 ml,7791293043845,AXE,0.15,0.00%,"3,924","3,924","3,924",,,"3,924",,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,3656,Desodorante CHESTER Ice 150 ml,7791600060473,CHESTER,0.15,0.00%,"4,270","3,704","4,479",,"4,060","3,960",,"3,124",,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,2236,Desodorante IMPULSE True Love aerosol 150 ml,7791293035727,IMPULSE,0.15,0.00%,"2,498","2,498",,,,,,,,,,,,,,,
PERFUMERIA,1106 - DESODORANTES Y ANTITRANSPIRANTES,3659,Desodorante KEVIN Absolute 150 ml,7791600596460,KEVIN,0.15,0.00%,"3,892","3,892",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2835,ACTRON 400mg caps blandas x10 (por cta y ord),,ACTRON,0.1,0.00%,"4,483","4,483",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2836,ACTRON 600mg caps blandas x10 (por cta y ord),,ACTRON,0.1,0.00%,"11,910","11,910",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2837,AEROTINA comp x10 (por cta y ord),,AEROTINA,0.1,0.00%,"8,342","8,342",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,4143,Alcohol en gel PATRICIA ALLEN 300 ml,,PATRICIA ALLEN,0.3,0.00%,123,123,,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2233,Alcohol PATRICIA ALLEN 1 lt,7797470008584,PATRICIA ALLEN,1,0.00%,"3,373","3,373",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,4142,Alcohol PATRICIA ALLEN 500 ml,17797470127220,PATRICIA ALLEN,0.5,0.00%,"3,037","2,278","3,037",,,"2,278",,,2200,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2838,Anticonceptivo KALA comp recub x28 (por cta y ord),,KALA,0.1,0.00%,"35,503","35,503",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2839,Anticonceptivo MIRANOVA grageas x21 (por cta y ord),,MIRANOVA,0.1,0.00%,"10,267","10,267",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2840,Anticonceptivo NORGESTREL PLUS comp recub x21 (por cta y ord),,NORGESTREL PLUS,0.1,0.00%,"9,337","9,337",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2841,Anticonceptivo UMMA comp recub x28 (por cta y ord),,UMMA,0.1,0.00%,"21,529","21,529",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2865,Apositos CURITAS Tela elastica x10 (por cta y ord),,CURITAS,0.1,0.00%,"1,591","1,591",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2842,BUSCAPINA Compositum comp recub x20 (por cta y ord),,BUSCAPINA,0.2,0.00%,"23,196","23,196",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2843,CAFIASPIRINA comp x30 (por cta y ord),,CAFIASPIRINA,0.3,0.00%,"10,650","10,650",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2844,DICLOGESIC 50 comp recub x15 (por cta y ord),,DICLOGESIC,0.15,0.00%,"8,967","8,967",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2845,DICLOGESIC 75 comp recub x10 (por cta y ord),,DICLOGESIC,0.1,0.00%,"10,898","10,898",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2871,Gasa FARMACITY N1 20x20 1 u (por cta y ord),,FARMACITY,0.1,0.00%,"4,001","4,001",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2872,Gasa FARMACITY N5 10x10 1 u (por cta y ord),,FARMACITY,0.1,0.00%,"9,958","9,958",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,4415,Gasa FARMACITY N5 20x20 1 u (por cta y ord),,FARMACITY,0.2,0.00%,"9,357","9,357",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2846,HEPATALGINA gotas 45ml (por cta y ord),,HEPATALGINA,0.05,0.00%,"10,345","10,345",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2848,IBU 600 comp x10 (por cta y ord),,IBU,0.1,0.00%,"6,197","6,197",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2849,IBUPIRAC 400mg caps blandas x12 (por cta y ord),,IBUPIRAC,0.12,0.00%,"4,483","4,483",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2850,IBUPIRETAS JUNIOR 200mg comp mast x20 (por cta y ord),,IBUPIRETAS JUNIOR,0.2,0.00%,"10,983","10,983",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2851,IBUTENK 600mg comp x10 (por cta y ord),,IBUTENK,0.1,0.00%,"9,098","9,098",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2852,KEMANAT 10 mg comp x10 (por cta y ord),,KEMANAT,0.1,0.00%,"7,376","7,376",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2853,Omeprazol AZIATOP 20 mg caps x14 (por cta y ord),,AZIATOP,0.14,0.00%,"4,324","4,324",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2854,Omeprazol TREG 20 mg caps x15 (por cta y ord),,TREG,0.15,0.00%,"4,955","4,955",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2855,Paracetamol ISA 500mg comp x30 (por cta y ord),,ISA,0.3,0.00%,"6,202","6,202",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2856,Paracetamol LAZAR 1g comp x30 (por cta y ord),,LAZAR,0.3,0.00%,"10,990","10,990",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2857,Paracetamol RAFFO 1g comp x10 (por cta y ord),,RAFFO,0.1,0.00%,"9,043","9,043",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,3669,Pediculicida ASSY Forte 220 ml,7791940000023,ASSY,0.22,0.00%,"12,575","12,575",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,3666,Pediculicida ASSY MAX Pack Ahorro 1 un,7791940000337,ASSY,0.5,0.00%,"24,220","24,220",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,3667,Pediculicida ASSY Power 60 ml,7791940000191,ASSY,0.06,0.00%,"15,076","15,076",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,3668,Pediculicida ASSY Terminator 90 ml,7791940000283,ASSY,0.09,0.00%,"17,654","17,654",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,3671,Pediculicida ZONA LIBRE Bebe Locion 1a3 aÃ±os 20 ml,7798193951119,ZONA LIBRE,0.02,0.00%,"14,470","14,470",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,3672,Pediculicida ZONA LIBRE KIT Locion+Repelente 2a12 aÃ±os 1 un,7798193950099,ZONA LIBRE,0.5,0.00%,"26,945","26,945",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,3673,Pediculicida ZONA LIBRE Locion 2a12 aÃ±os 60 ml,7798074280888,ZONA LIBRE,0.06,0.00%,"18,961","18,961",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,3670,Peine metalico GL para piojos 1 un,7791940123647,GL,0.2,0.00%,"9,726","9,726",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,3023,Preservativo TULIPAN Clasico (3U) 1 un,7791014001369,TULIPAN,0.1,0.00%,"2,200","2,200",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2858,SERTAL Perlas caps blandas x10 (por cta y ord),,SERTAL,0.1,0.00%,"7,642","7,642",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2235,Suplemento dietario REDOXON Efervescente naranja (10U) 1 un,7793640992127,REDOXON,0.2,0.00%,"7,269","7,269",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2860,UVASAL Clasico frasco x100g (por cta y ord),,UVASAL,0.1,0.00%,"10,871","10,871",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2861,UVASAL Naranja frasco x100g (por cta y ord),,UVASAL,0.1,0.00%,"10,869","10,869",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2875,Venda cambric FARMACITY 10cmx3m 1 u (por cta y ord),,FARMACITY,0.1,0.00%,"4,340","4,340",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2876,Venda cambric FARMACITY 7cmx3m 1 u (por cta y ord),,FARMACITY,0.1,0.00%,"3,134","3,134",,,,,,,,,,,,,,,
PERFUMERIA,1107 - FARMACIA,2877,Venda elastica FARMACITY 5cmx3m 1 u (por cta y ord),,FARMACITY,0.1,0.00%,"4,193","4,193",,,,,,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,6421,Algodon DONCELLA super 200gr,,DONCELLA,0.2,0.00%,"2,739","2,739",,,,,,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,6149,Algodon donna femi 70 gr,,DONCELLA,0.07,0.00%,856,NA,,,,,,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,2234,Algodon ESTRELLA Super 200 gr,7790064001718,ESTRELLA,0.2,0.00%,"2,621","2,621",,,,,,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,3675,Discos de algodon DONCELLA Desmaquillantes (80U) 1 un,,DONCELLA,0.2,0.00%,"3,014","3,014",,,,,,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,3676,Hisopos ESTRELLA (125U) 1 un,7790064104709,ESTRELLA,0.2,0.00%,"2,965","2,965","2,965",,,"2,965",,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,2230,Jabon tocador DOVE Original 90 gr,7791293051208,DOVE,0.09,0.20%,"2,109","2,109","2,109",,,"2,109",,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,3137,Jabon tocador ESPADOL Original (3U) 240 gr,7798339190112,ESPADOL,0.24,0.00%,"4,407","4,407","4,407",,,"4,407",,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,3016,Jabon tocador ESPADOL Original 80 gr,7798339190051,ESPADOL,0.08,0.00%,"1,757","1,757","1,757",,,"1,757",,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,3017,Jabon tocador LUX Rosas francesas 125 gr,7791293044279,LUX,0.13,0.10%,"1,231","1,231",,,,,,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,5473,Jabon tocador PATRICIA ALLEN Suavidad (3U) 240 gr,7797470196762,PATRICIA ALLEN,0.24,0.00%,"1,188","1,188",,,,,,,1400,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,2231,Jabon tocador PATRICIA ALLEN Suavidad 130 gr,7797470000465,PATRICIA ALLEN,0.13,0.20%,973,973,832,,,767,,,,,,,,,,,
PERFUMERIA,1108 - HIGIENE PERSONAL,2232,Jabon tocador VERITAS Glicerina neutro 120 gr,,VERITAS,0.12,0.00%,"1,533","1,533","1,533",,,"1,533",,,,,,,,,,,
PERFUMERIA,1109 - PAÑALES,3847,PaÃ±al ESTRELLA Baby XXG (34U) 1 un,7790064004139,ESTRELLA,0.1,0.00%,"14,680","14,680","14,680",,,"14,680",,,,,,,,,,,
PERFUMERIA,1109 - PAÑALES,5232,PaÃ±al HUGGIES Supreme Care G (40U) 1 un,7794626013287,HUGGIES,0.15,0.00%,"33,342","29,150","33,153",,"33,530","33,153",,"25,148",,,,,,,,,
PERFUMERIA,1109 - PAÑALES,5228,PaÃ±al HUGGIES Supreme Care M (22U) 1 un,,HUGGIES,0.15,0.00%,"12,250","12,170",,,"12,250",,,"7,960",,,,,,,,,
PERFUMERIA,1109 - PAÑALES,5233,PaÃ±al HUGGIES Supreme Care M (48U) 1 un,7794626013270,HUGGIES,0.15,0.00%,"33,530","25,148",,,"33,530",,,"25,148",,,,,,,,,
PERFUMERIA,1110 - PAÑUELOS,2225,PaÃ±uelos SNIFF Doble hoja (6U) 1 un,7791388000289,SNIFF,0.2,0.00%,"1,615","1,607","1,935",,"1,295","1,834",,"1,295",,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,2215,Copa menstrual EVACOPA Talle 1 D40 1 un,7796285285135,EVACOPA,0.2,0.00%,"17,136","17,136",,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3730,Copa menstrual EVACOPA Talle 2 D44 1 un,7796285285999,EVACOPA,0.2,0.00%,"15,897","15,897",,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3731,Copa menstrual EVACOPA Talle 3 D48 1 un,7796285286002,EVACOPA,0.2,0.00%,"16,641","16,641",,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,2222,Tampones OB SIEMPRE LIBRE Medio (16U) 1 un,7891010254797,SIEMPRE LIBRE,0.15,0.00%,"6,090","5,642","6,090",,,"3,959",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3579,Tampones OB SIEMPRE LIBRE Medio (8U) 1 un,7891010254773,SIEMPRE LIBRE,0.1,0.00%,"3,545","3,283","3,545",,,"2,304",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3578,Tampones OB SIEMPRE LIBRE Mini (8U) 1 un,7891010254766,SIEMPRE LIBRE,0.1,0.00%,"3,545","3,187","3,545",,,"2,304",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,2221,Tampones OB SIEMPRE LIBRE Super (8U) 1 un,7891010254780,SIEMPRE LIBRE,0.25,0.00%,"3,544","3,283","3,544",,,"2,304",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,2219,Test de embarazo EVATEST Classic 1 un,7796285273941,EVATEST,0.25,0.00%,"5,973","5,973",,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3859,Toallita femenina ALWAYS Diarios Plus Resp s/perfume (15U) 1 un,7500435178792,ALWAYS,0.1,0.00%,"2,023","2,023",,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3860,Toallita femenina ALWAYS Diarios Plus Resp s/perfume (40U) 1 un,7500435178761,ALWAYS,0.1,0.00%,"6,424","6,424",,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,5237,Toallita femenina ALWAYS Noche tranquila Suave (16U) 1 un,7500435229517,ALWAYS,0.15,0.00%,"7,388","7,388","7,388",,,"7,388",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,5238,Toallita femenina ALWAYS Noche tranquila Suave (8U) 1 un,7500435229500,ALWAYS,0.15,0.10%,"4,389","4,389","4,246",,,"4,246",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3861,Toallita femenina ALWAYS Triple Proteccion Suave (16U) 1 un,7500435178846,ALWAYS,0.1,0.00%,"4,069","4,069",,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3862,Toallita femenina ALWAYS Triple Proteccion Suave (8U) 1 un,7500435193078,ALWAYS,0.1,0.00%,"2,698","2,698",,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,5239,Toallita femenina CAREFREE Proteccion Compact (20U) 1 un,7790010002905,CAREFREE,0.15,0.00%,"2,524","2,524","2,114",,,"1,268",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,5235,Toallita femenina CAREFREE Todos los dias (20U) 1 un,7790010002820,CAREFREE,0.15,0.00%,"3,138","3,138","3,105",,,"1,863",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,2223,Toallita femenina DONCELLA Normal con alas (8U) 1 un,7790940216151,DONCELLA,0.2,0.00%,801,801,,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,5236,Toallita femenina KOTEX Esencial (20U) 1 un,7794626011368,KOTEX,0.15,0.00%,"2,533","2,533",,,,,,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,5240,Toallita femenina KOTEX Normal con alas Extra Suave (16U) 1 un,7794626010828,KOTEX,0.15,0.00%,"5,628","5,628","5,605",,,"5,605",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3868,Toallita femenina SIEMPRE LIBRE Especial Suave c/alas (16U) 1 un,7790010002660,SIEMPRE LIBRE,0.1,0.00%,"4,124","4,124","3,806",,,"2,474",,,,,,,,,,,
PERFUMERIA,1111 - PROTECCION FEMENINA,3867,Toallita femenina SIEMPRE LIBRE Especial Suave c/alas (8U) 1 un,7790010002653,SIEMPRE LIBRE,0.1,0.00%,"1,913","1,827","1,913",,,"1,243",,,,,,,,,,,
PERFUMERIA,1112 - REPELENTES,5252,Repelente insectos FUYI 165 gr,7790520025814,FUYI,0.17,0.20%,"5,333","5,333",,,,,,,,,,,,,,,
PERFUMERIA,1113 - PROTECCION SOLAR,3130,Protector solar ZONO FPS 15 200 ml,7790299003518,ZONO FPS,0.2,0.10%,"19,263","12,521","19,263",,,"12,521",,,,,,,,,,,
PERFUMERIA,1113 - PROTECCION SOLAR,3131,Protector solar ZONO FPS 30 200 ml,7790299003532,ZONO FPS,0.2,0.00%,"22,304","19,373","22,304",,,"14,498",,,,,,,,,,,
PERFUMERIA,1113 - PROTECCION SOLAR,3132,Protector solar ZONO FPS 50 200 ml,7790299003556,ZONO FPS,0.2,0.00%,"24,080","20,915","24,080",,,"15,652",,,,,,,,,,,
PERFUMERIA,1114 - CUIDADO DEL BEBE,5241,Toallitas humedas HUGGIES Bebe Oleo Calcareo 1 un,7794626011078,HUGGIES,0.15,0.00%,"9,637","9,637","9,637",,,"9,637",,,,,,,,,,,
PERFUMERIA,1114 - CUIDADO DEL BEBE,5243,Toallitas humedas HUGGIES Bebe Triple proteccion Aloe Vera 1 un,7794626011023,HUGGIES,0.15,0.00%,"4,644","4,353","4,687",,"4,600","4,687",,"2,990",,,,,,,,,
PERFUMERIA,1114 - CUIDADO DEL BEBE,5242,Toallitas humedas HUGGIES Bebe Triple proteccion Oleo Calcareo 1 un,7794626010217,HUGGIES,0.15,0.00%,"5,166","5,166","5,166",,,"5,166",,,,,,,,,,,
MASCOTAS,1303 - ACCESORIOS,3926,Comedor plastico COLOMBRARO mascota simple 1 un,7790733040741,COLOMBRARO,0.1,0.00%,"3,823","3,250",,,,,,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,3211,Bastones queso GTA rebozado 1 kg,,GTA,1,0.10%,"13,036","13,036",,,,,,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,6112,Croquetas GTA calabaza y queso 1 kg,,GTA,1,0.00%,"8,204","8,204",,,,,,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,3212,Croquetas GTA espinaca y queso 1 kg,,GTA,1,0.00%,"8,294","8,294",,,,,,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,4629,Medallones pollo GTA 1 kg,,GTA,1,4.30%,"8,630","6,904",,,,,,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,3213,Medallones pollo GTA jamon y queso 1 kg,,GTA,1,0.30%,"6,549","6,549",,,,,,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,6283,Medallones pollo SWIFT (4U) 320 gr,7790360026682,SWIFT,0.32,0.00%,"7,039","4,900","7,039",,,"7,039",,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,6113,Milanesa de soja GTA 1 kg,,GTA,1,0.00%,"5,717","5,717",,,,,,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,6279,Milanesa de soja SWIFT Clasica (4U) 290 gr,7790360967824,SWIFT,0.29,0.00%,"2,959","2,219","2,959",,,"2,219",,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,6281,Milanesa de soja SWIFT Espinaca (4U) 350 gr,7790360967800,SWIFT,0.35,0.00%,"4,250","3,188","4,250",,,"3,188",,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,6280,Milanesa de soja SWIFT J&Q (4U) 350 gr,7790360967794,SWIFT,0.35,0.00%,"4,250","3,188","4,250",,,"3,188",,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,6337,Milanesa de soja SWIFT Tomate (4U) 350 gr,,SWIFT,0.35,0.00%,"2,844","2,844",,,,,,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,4630,Nuggets pollo GTA  1 kg,,GTA,1,1.30%,"19,152","10,900",,,"18,240",,,"10,900",,10900,,,,,,,
CONGELADOS,1401 - REBOZADOS,6119,Nuggets pollo GTA 400 gr,,GTA,0.4,0.40%,"6,032","3,700","6,032","5,876","7,203","6,032","5,876","6,512",,,,,,,,,
CONGELADOS,1401 - REBOZADOS,6286,Palitos pollo SWIFT 1 kg,7790360971395,SWIFT,1,0.00%,"10,069","10,069",,,,,,,,,,,,,,,
CONGELADOS,1401 - REBOZADOS,6114,Ricosaurios GTA 1 kg,,GTA,1,0.00%,"6,863","6,863",,,,,,,,,,,,,,,
